UNIX time,value,sumcheck
1611411683,-1,24
1611411883,-1,23
1611411920,-1,22
1611412274,-1,21
1611412986,1,22
1611412992,1,23
1611413374,-1,22
1611413376,-1,21
1611413812,-1,20
1611415928,-1,19
1611416304,1,20
1611416305,1,21
1611416626,1,22
1611416627,1,23
1611416985,-1,22
1611416986,-1,21
1611417107,-1,20
1611417534,1,21
1611417535,1,22
1611417536,1,23
1611417773,-1,22
1611417886,-1,21
1611418154,-1,20
1611418171,-1,19
1611418174,-1,18
1611418263,-1,17
1611418438,-1,16
1611418449,-1,15
1611418665,-1,14
1611418917,-1,13
1611419274,-1,12
1611419330,-1,11
1611419674,-1,10
1611420285,1,11
1611422222,-1,10
1611423868,-1,9
1611423892,1,10
1611427243,-1,9
1611427252,-1,8
1611427511,-1,7
1611427547,1,8
1611427811,-1,7
1611427873,1,8
1611429250,1,9
1611429276,-1,8
1611429556,-1,7
1611434894,1,8
1611436341,-1,7
1611440674,-1,6
1611440715,-1,5
1611443554,-1,4
1611443917,-1,3
1611446592,1,4
1611446596,1,5
1611463931,-1,4
1611463932,-1,3
1611463967,1,4
1611464698,1,5
1611465076,-1,4
1611465438,1,5
1611466989,-1,4
1611467020,1,5
1611467021,1,6
1611467385,-1,5
1611467396,-1,4
1611467418,1,5
1611467613,-1,4
1611468197,1,5
1611470667,1,6
1611470677,1,7
1611470695,1,8
1611470699,1,9
1611470965,-1,8
1611470966,-1,7
1611470968,-1,6
1611471018,-1,5
1611474463,1,6
1611474622,1,7
1611475012,-1,6
1611475531,1,7
1611477639,-1,6
1611477784,-1,5
1611477806,1,6
1611478174,-1,5
1611478209,1,6
1611480788,1,7
1611481338,-1,6
1611481380,1,7
1611481457,1,8
1611481813,-1,7
1611483442,1,8
1611484531,1,9
1611484985,1,10
1611484993,1,11
1611484999,1,12
1611485379,-1,11
1611485410,-1,10
1611486327,1,11
1611489038,1,12
1611490240,1,13
1611490672,-1,12
1611492204,-1,11
1611492219,1,12
1611492265,1,13
1611492585,-1,12
1611492849,1,13
1611493704,-1,12
1611494597,-1,11
1611494887,1,12
1611495268,1,13
1611495729,-1,12
1611496970,-1,11
1611496970,1,12
1611496975,1,13
1611496976,1,14
1611497166,-1,13
1611497174,-1,12
1611497176,-1,11
1611497191,1,12
1611497552,1,13
1611498638,-1,12
1611499406,1,13
1611499427,1,14
1611499428,1,15
1611499429,-1,14
1611499430,1,15
1611499430,1,16
1611499431,1,17
1611499452,1,18
1611499638,-1,17
1611499638,-1,16
1611499640,-1,15
1611499642,-1,14
1611499643,-1,13
1611499645,-1,12
1611499653,1,13
1611500070,-1,12
1611500901,-1,11
1611501313,1,12
1611501543,1,13
1611501815,1,14
1611501970,-1,13
1611502126,1,14
1611502435,1,15
1611502522,-1,14
1611503184,-1,13
1611503257,-1,12
1611503315,1,13
1611503874,-1,12
1611505495,-1,11
1611505860,-1,10
1611506764,1,11
1611506883,-1,10
1611507154,-1,9
1611507176,-1,8
1611509104,-1,7
1611510223,1,8
1611510224,1,9
1611510587,-1,8
1611513874,-1,7
1611513916,1,8
1611515480,1,9
1611515761,-1,8
1611516697,-1,7
1611518952,-1,6
1611520818,-1,5
1611520998,1,6
1611521000,1,7
1611521002,1,8
1611521352,-1,7
1611521353,-1,6
1611521359,-1,5
1611524687,1,6
1611525064,-1,5
1611525071,-1,4
1611528303,1,5
1611528362,1,6
1611528580,-1,5
1611528647,-1,4
1611530370,-1,3
1611532819,1,4
1611532820,1,5
1611546330,1,6
1611546331,1,7
1611547883,-1,6
1611547884,-1,5
1611547885,-1,4
1611549794,1,5
1611549857,1,6
1611550024,1,7
1611550095,1,8
1611550174,1,9
1611550380,1,10
1611551821,-1,9
1611552528,1,10
1611552744,1,11
1611552775,1,12
1611553014,1,13
1611553298,1,14
1611553578,1,15
1611553618,1,16
1611553826,-1,15
1611554570,1,16
1611554636,1,17
1611554994,1,18
1611555114,1,19
1611555170,1,20
1611555470,-1,19
1611555584,1,20
1611556554,1,21
1611557228,-1,20
1611557460,1,21
1611557520,1,22
1611557537,1,23
1611557652,1,24
1611557759,1,25
1611557956,1,26
1611558524,1,27
1611558525,1,28
1611558526,1,29
1611558602,1,30
1611558787,-1,29
1611558794,1,30
1611559065,-1,29
1611559084,1,30
1611559332,1,31
1611559368,1,32
1611559534,1,33
1611559677,1,34
1611559829,1,35
1611559998,-1,34
1611560039,1,35
1611560172,1,36
1611560301,-1,35
1611560756,-1,34
1611560762,1,35
1611560956,1,36
1611560996,1,37
1611561236,-1,36
1611561270,1,37
1611561639,1,38
1611562714,1,39
1611562968,1,40
1611563273,1,41
1611564309,1,42
1611564407,1,43
1611564797,1,44
1611564798,-1,43
1611564809,1,44
1611565001,1,45
1611565169,1,46
1611565646,1,47
1611565760,-1,46
1611565881,1,47
1611565900,1,48
1611566195,-1,47
1611566197,-1,46
1611566213,-1,45
1611566233,1,46
1611566245,1,47
1611566261,1,48
1611567017,1,49
1611567679,-1,48
1611567997,1,49
1611568007,1,50
1611568013,-1,49
1611568404,-1,48
1611568405,-1,47
1611568417,-1,46
1611568426,1,47
1611569318,1,48
1611570160,1,49
1611571509,-1,48
1611571529,1,49
1611571534,1,50
1611571621,-1,49
1611571790,-1,48
1611571870,-1,47
1611572275,1,48
1611572405,1,49
1611572580,1,50
1611572699,1,51
1611572786,-1,50
1611573088,-1,49
1611573090,-1,48
1611573100,-1,47
1611573111,1,48
1611573112,1,49
1611573146,-1,48
1611573213,-1,47
1611573291,1,48
1611573455,-1,47
1611573469,1,48
1611573471,1,49
1611573620,-1,48
1611573909,-1,47
1611574197,-1,46
1611574219,1,47
1611574437,-1,46
1611574444,1,47
1611574710,-1,46
1611574747,1,47
1611574783,1,48
1611574857,1,49
1611574935,-1,48
1611575017,-1,47
1611575045,1,48
1611575209,1,49
1611575285,-1,48
1611575572,-1,47
1611576671,1,48
1611576790,-1,47
1611576898,-1,46
1611576979,1,47
1611577893,-1,46
1611578051,-1,45
1611578134,1,46
1611578372,1,47
1611578902,1,48
1611579465,1,49
1611579675,-1,48
1611579985,1,49
1611580750,-1,48
1611580962,1,49
1611581144,-1,48
1611581487,-1,47
1611582225,1,48
1611582234,1,49
1611582296,-1,48
1611582580,-1,47
1611583347,-1,46
1611583857,1,47
1611584157,-1,46
1611584182,-1,45
1611584246,-1,44
1611584428,1,45
1611584445,1,46
1611584669,-1,45
1611585109,-1,44
1611585595,1,45
1611585910,1,46
1611585915,-1,45
1611586181,-1,44
1611586200,1,45
1611586317,-1,44
1611587241,1,45
1611587975,1,46
1611588425,-1,45
1611588506,1,46
1611588507,-1,45
1611588705,-1,44
1611588914,1,45
1611588979,1,46
1611589026,-1,45
1611589151,-1,44
1611589235,-1,43
1611589402,-1,42
1611589435,1,43
1611589442,-1,42
1611589443,-1,41
1611589593,-1,40
1611589632,1,41
1611589790,-1,40
1611589840,-1,39
1611589859,-1,38
1611589977,-1,37
1611590022,-1,36
1611590791,1,37
1611591066,-1,36
1611591093,1,37
1611591245,-1,36
1611591267,-1,35
1611591287,-1,34
1611591307,-1,33
1611591464,-1,32
1611591667,-1,31
1611591668,-1,30
1611591669,1,31
1611591929,-1,30
1611592406,-1,29
1611592632,-1,28
1611592983,-1,27
1611593087,1,28
1611593233,-1,27
1611593384,-1,26
1611593454,1,27
1611593455,1,28
1611594134,-1,27
1611594789,-1,26
1611594805,-1,25
1611595012,-1,24
1611595046,-1,23
1611595635,-1,22
1611595808,-1,21
1611596077,1,22
1611596083,-1,21
1611596191,-1,20
1611596708,-1,19
1611596776,-1,18
1611596903,1,19
1611596912,-1,18
1611596912,1,19
1611597170,-1,18
1611597172,-1,17
1611597184,1,18
1611597206,-1,17
1611597467,-1,16
1611597991,-1,15
1611598337,1,16
1611598415,-1,15
1611598456,-1,14
1611598684,-1,13
1611599118,-1,12
1611599186,-1,11
1611599197,-1,10
1611599331,-1,9
1611600336,1,10
1611600359,1,11
1611600598,-1,10
1611600602,-1,9
1611601037,-1,8
1611602901,-1,7
1611604743,-1,6
1611605448,1,7
1611605462,1,8
1611605898,-1,7
1611605903,-1,6
1611607319,-1,5
1611609110,1,6
1611609402,-1,5
1611611031,1,6
1611611045,1,7
1611611046,1,8
1611611294,-1,7
1611611434,-1,6
1611611450,-1,5
1611614705,1,6
1611614712,1,7
1611615028,-1,6
1611615056,-1,5
1611619760,1,6
1611619761,1,7
1611619762,1,8
1611619763,1,9
1611619764,1,10
1611619775,1,11
1611619787,1,12
1611619887,-1,11
1611627895,-1,10
1611634282,-1,9
1611634284,-1,8
1611634286,-1,7
1611634287,-1,6
1611634291,-1,5
1611635608,1,6
1611636296,1,7
1611636370,1,8
1611636608,1,9
1611637362,1,10
1611637851,-1,9
1611637892,1,10
1611638216,-1,9
1611638234,1,10
1611638610,1,11
1611638670,1,12
1611638959,1,13
1611639043,1,14
1611639084,1,15
1611639216,1,16
1611639707,1,17
1611639708,1,18
1611639852,1,19
1611639856,1,20
1611640099,1,21
1611640168,1,22
1611640175,-1,21
1611640468,1,22
1611640587,1,23
1611640767,1,24
1611640852,1,25
1611640909,1,26
1611640982,1,27
1611640991,1,28
1611640997,1,29
1611641151,1,30
1611641511,1,31
1611642209,1,32
1611642550,1,33
1611642668,1,34
1611642813,1,35
1611643001,-1,34
1611643199,1,35
1611643217,1,36
1611643218,1,37
1611643421,-1,36
1611643439,1,37
1611643584,1,38
1611643786,-1,37
1611643823,1,38
1611643828,1,39
1611643832,1,40
1611644105,1,41
1611644476,-1,40
1611644900,1,41
1611645097,1,42
1611645138,1,43
1611645468,-1,42
1611645498,1,43
1611645569,-1,42
1611645754,1,43
1611645821,1,44
1611646362,1,45
1611646591,1,46
1611647163,1,47
1611647182,-1,46
1611647211,1,47
1611647213,1,48
1611647308,-1,47
1611647460,-1,46
1611649083,1,47
1611649096,1,48
1611649115,1,49
1611649315,-1,48
1611649680,1,49
1611650006,1,50
1611650262,1,51
1611650707,1,52
1611650712,-1,51
1611651031,-1,50
1611651065,1,51
1611651079,1,52
1611651386,1,53
1611651701,1,54
1611651779,1,55
1611651945,1,56
1611652237,-1,55
1611652536,-1,54
1611653315,1,55
1611653529,1,56
1611654423,1,57
1611654446,-1,56
1611654453,-1,55
1611654662,1,56
1611654727,-1,55
1611654924,-1,54
1611654967,-1,53
1611654968,1,54
1611655794,-1,53
1611655813,1,54
1611656229,1,55
1611657097,-1,54
1611657201,1,55
1611657668,1,56
1611657988,-1,55
1611658142,-1,54
1611658198,-1,53
1611658233,1,54
1611658598,-1,53
1611658602,1,54
1611658649,-1,53
1611659195,-1,52
1611659610,-1,51
1611659675,-1,50
1611659683,1,51
1611660213,1,52
1611660510,1,53
1611660900,1,54
1611660902,1,55
1611660921,1,56
1611661209,1,57
1611661239,-1,56
1611661252,-1,55
1611661383,1,56
1611661686,-1,55
1611661689,-1,54
1611661776,-1,53
1611661798,1,54
1611662262,1,55
1611663169,1,56
1611663411,1,57
1611663618,-1,56
1611663655,1,57
1611663960,1,58
1611664074,-1,57
1611664130,1,58
1611664303,-1,57
1611665140,-1,56
1611665173,1,57
1611665174,1,58
1611665228,1,59
1611665518,-1,58
1611665536,-1,57
1611665537,1,58
1611665597,-1,57
1611666380,-1,56
1611667515,1,57
1611667544,1,58
1611667554,1,59
1611668172,-1,58
1611668605,-1,57
1611668666,1,58
1611668691,1,59
1611668967,-1,58
1611668967,-1,57
1611668999,1,58
1611670058,-1,57
1611670207,-1,56
1611670234,1,57
1611670610,-1,56
1611670625,1,57
1611670645,-1,56
1611672140,-1,55
1611672162,1,56
1611672180,1,57
1611672323,-1,56
1611672397,-1,55
1611672558,-1,54
1611672595,-1,53
1611672615,1,54
1611673357,1,55
1611673673,-1,54
1611673927,-1,53
1611673997,-1,52
1611674323,1,53
1611674631,1,54
1611674839,-1,53
1611674915,1,54
1611674978,1,55
1611675003,-1,54
1611675140,-1,53
1611675374,-1,52
1611675483,1,53
1611675806,-1,52
1611675816,-1,51
1611675885,1,52
1611675901,1,53
1611675912,-1,52
1611675953,-1,51
1611676063,-1,50
1611676081,-1,49
1611676109,-1,48
1611676174,-1,47
1611676381,-1,46
1611676474,-1,45
1611676492,-1,44
1611676578,-1,43
1611676840,-1,42
1611677041,1,43
1611677364,-1,42
1611677466,1,43
1611677600,-1,42
1611677613,1,43
1611677634,-1,42
1611677839,-1,41
1611677842,-1,40
1611677942,1,41
1611677948,-1,40
1611678322,1,41
1611678451,-1,40
1611678515,-1,39
1611678649,-1,38
1611679127,-1,37
1611679202,1,38
1611679208,1,39
1611679352,-1,38
1611679382,-1,37
1611679420,1,38
1611679421,-1,37
1611679422,1,38
1611679423,-1,37
1611679424,1,38
1611679424,1,39
1611679425,1,40
1611679442,-1,39
1611679499,-1,38
1611679696,-1,37
1611679774,-1,36
1611679775,-1,35
1611679784,-1,34
1611679825,1,35
1611680564,-1,34
1611680584,1,35
1611680664,-1,34
1611680709,-1,33
1611680748,-1,32
1611680778,1,33
1611681189,-1,32
1611681215,-1,31
1611681249,-1,30
1611681451,-1,29
1611681938,-1,28
1611681979,-1,27
1611682336,-1,26
1611682910,-1,25
1611682919,-1,24
1611683158,1,25
1611683177,1,26
1611683189,1,27
1611683359,-1,26
1611683489,-1,25
1611683498,-1,24
1611683500,-1,23
1611683516,-1,22
1611683531,-1,21
1611683709,-1,20
1611683888,-1,19
1611684263,-1,18
1611684818,-1,17
1611684852,-1,16
1611685427,-1,15
1611685584,-1,14
1611685686,-1,13
1611686572,-1,12
1611686591,1,13
1611686607,1,14
1611686616,1,15
1611686745,-1,14
1611686967,-1,13
1611686977,-1,12
1611686980,-1,11
1611687442,-1,10
1611689173,-1,9
1611690088,1,10
1611690216,-1,9
1611690243,-1,8
1611690260,1,9
1611690261,1,10
1611690261,1,11
1611690371,-1,10
1611690558,-1,9
1611690570,-1,8
1611690589,-1,7
1611690994,-1,6
1611691844,1,7
1611691844,1,8
1611691846,1,9
1611691935,1,10
1611692186,-1,9
1611692188,-1,8
1611692189,-1,7
1611692205,-1,6
1611693805,1,7
1611693815,1,8
1611694155,-1,7
1611694181,-1,6
1611695436,1,7
1611695816,-1,6
1611697387,1,7
1611697411,1,8
1611697412,1,9
1611697414,1,10
1611697431,1,11
1611697756,-1,10
1611697756,-1,9
1611697756,-1,8
1611697759,-1,7
1611697775,-1,6
1611699905,-1,5
1611699907,-1,4
1611701007,1,5
1611701008,1,6
1611701011,1,7
1611701353,-1,6
1611701366,-1,5
1611701374,-1,4
1611717656,1,5
1611721779,1,6
1611722656,1,7
1611723003,1,8
1611723394,1,9
1611723641,1,10
1611724263,1,11
1611724312,1,12
1611724598,-1,11
1611725036,1,12
1611725392,1,13
1611725678,1,14
1611725974,1,15
1611726043,1,16
1611726347,1,17
1611726356,1,18
1611726699,-1,17
1611726795,1,18
1611727111,1,19
1611727196,1,20
1611727269,1,21
1611727375,1,22
1611727414,1,23
1611727463,1,24
1611727684,1,25
1611727869,1,26
1611727956,1,27
1611728018,1,28
1611728205,1,29
1611728307,1,30
1611728528,1,31
1611728679,1,32
1611728920,1,33
1611728943,1,34
1611728946,1,35
1611729035,-1,34
1611729478,1,35
1611729613,1,36
1611729984,1,37
1611730009,1,38
1611730082,1,39
1611730444,1,40
1611730629,1,41
1611730797,1,42
1611730832,1,43
1611731067,1,44
1611731166,-1,43
1611731280,1,44
1611731322,1,45
1611732214,1,46
1611732506,1,47
1611732575,1,48
1611732589,1,49
1611733192,1,50
1611733726,-1,49
1611734280,1,50
1611734506,1,51
1611735982,-1,50
1611736651,1,51
1611737120,1,52
1611737394,-1,51
1611737626,1,52
1611737674,-1,51
1611737776,1,52
1611738050,1,53
1611738994,1,54
1611739535,1,55
1611739548,1,56
1611739680,1,57
1611739846,1,58
1611740146,-1,57
1611740377,1,58
1611740457,1,59
1611741083,1,60
1611741158,1,61
1611741407,-1,60
1611742040,-1,59
1611742241,-1,58
1611742426,-1,57
1611742819,1,58
1611743109,1,59
1611743385,1,60
1611743477,-1,59
1611743627,-1,58
1611744262,1,59
1611744499,-1,58
1611744914,1,59
1611744929,-1,58
1611745068,-1,57
1611745254,-1,56
1611745349,1,57
1611745388,-1,56
1611745610,-1,55
1611745851,1,56
1611745956,-1,55
1611745984,-1,54
1611746191,-1,53
1611746389,1,54
1611746621,-1,53
1611746684,-1,52
1611746927,1,53
1611747109,-1,52
1611747657,-1,51
1611747770,-1,50
1611747774,-1,49
1611747812,-1,48
1611748226,1,49
1611748239,1,50
1611748293,1,51
1611748641,-1,50
1611748708,-1,49
1611748807,1,50
1611748915,-1,49
1611749842,1,50
1611750586,-1,49
1611750591,-1,48
1611751513,1,49
1611751514,1,50
1611751542,1,51
1611751790,-1,50
1611751822,-1,49
1611751827,-1,48
1611751956,1,49
1611752199,-1,48
1611752539,-1,47
1611755135,-1,46
1611755157,-1,45
1611755182,1,46
1611755183,1,47
1611755356,-1,46
1611755433,1,47
1611755458,-1,46
1611755492,-1,45
1611755510,-1,44
1611756236,-1,43
1611756831,-1,42
1611757000,1,43
1611757076,1,44
1611757192,1,45
1611757260,1,46
1611757260,1,47
1611757261,-1,46
1611757262,1,47
1611757266,1,48
1611757276,1,49
1611757286,1,50
1611757291,1,51
1611757875,-1,50
1611757876,-1,49
1611757877,-1,48
1611757887,-1,47
1611757892,-1,46
1611757894,-1,45
1611757904,1,46
1611758297,1,47
1611758530,-1,46
1611758600,1,47
1611758618,-1,46
1611758695,-1,45
1611759016,-1,44
1611759235,-1,43
1611759251,-1,42
1611760005,-1,41
1611760324,1,42
1611760349,1,43
1611760576,1,44
1611760731,-1,43
1611760783,1,44
1611760863,-1,43
1611761384,-1,42
1611762351,-1,41
1611762391,-1,40
1611762605,-1,39
1611762636,-1,38
1611762899,-1,37
1611763145,-1,36
1611763831,1,37
1611763832,1,38
1611763886,1,39
1611764078,-1,38
1611764172,-1,37
1611764220,-1,36
1611764249,-1,35
1611764277,-1,34
1611764440,-1,33
1611764804,1,34
1611764883,-1,33
1611765237,-1,32
1611765248,-1,31
1611765931,-1,30
1611766586,-1,29
1611766635,-1,28
1611766721,1,29
1611766804,-1,28
1611766828,1,29
1611766833,1,30
1611766840,1,31
1611767065,-1,30
1611767151,-1,29
1611767342,-1,28
1611767483,-1,27
1611767687,-1,26
1611767751,-1,25
1611768192,-1,24
1611768529,-1,23
1611768630,-1,22
1611768862,-1,21
1611768866,-1,20
1611768940,-1,19
1611769439,-1,18
1611769878,1,19
1611769879,1,20
1611769887,1,21
1611769889,1,22
1611769973,-1,21
1611770064,-1,20
1611770065,-1,19
1611770070,-1,18
1611770099,-1,17
1611770142,-1,16
1611770181,1,17
1611770315,1,18
1611770474,-1,17
1611770515,-1,16
1611770526,-1,15
1611770988,-1,14
1611771069,1,15
1611771199,-1,14
1611771217,1,15
1611771303,-1,14
1611771388,-1,13
1611771595,-1,12
1611772775,1,13
1611772776,1,14
1611772792,1,15
1611772793,1,16
1611772808,1,17
1611773103,-1,16
1611773109,-1,15
1611773115,-1,14
1611773124,-1,13
1611773152,-1,12
1611773254,1,13
1611773495,-1,12
1611773937,1,13
1611774049,-1,12
1611774206,-1,11
1611774245,1,12
1611774420,-1,11
1611774756,1,12
1611775087,-1,11
1611775332,-1,10
1611776658,1,11
1611776660,1,12
1611776662,1,13
1611776664,1,14
1611776783,-1,13
1611776795,-1,12
1611776962,-1,11
1611776981,-1,10
1611776995,-1,9
1611777091,-1,8
1611777480,-1,7
1611778255,1,8
1611778555,-1,7
1611778625,-1,6
1611779633,-1,5
1611780262,1,6
1611780571,-1,5
1611781781,1,6
1611781792,1,7
1611781801,1,8
1611782360,-1,7
1611782378,-1,6
1611782395,-1,5
1611783802,1,6
1611783803,1,7
1611783804,1,8
1611783807,1,9
1611783809,1,10
1611784162,-1,9
1611784164,-1,8
1611784165,-1,7
1611784168,-1,6
1611784183,-1,5
1611787390,1,6
1611787774,-1,5
1611789184,-1,4
1611803864,1,5
1611807844,1,6
1611807970,1,7
1611807992,1,8
1611808302,1,9
1611808999,1,10
1611809071,1,11
1611809107,1,12
1611809403,1,13
1611809641,-1,12
1611810010,-1,11
1611810120,1,12
1611810575,1,13
1611810642,-1,12
1611810786,1,13
1611811083,-1,12
1611811283,1,13
1611811289,1,14
1611811450,-1,13
1611811452,-1,12
1611811511,1,13
1611811526,1,14
1611811655,1,15
1611811794,1,16
1611812527,1,17
1611812789,1,18
1611812958,1,19
1611813010,1,20
1611813089,1,21
1611813145,1,22
1611813514,1,23
1611813588,1,24
1611813611,1,25
1611813854,1,26
1611814205,1,27
1611814491,1,28
1611814494,1,29
1611814578,1,30
1611815282,1,31
1611815560,1,32
1611815572,-1,31
1611815577,-1,30
1611815627,1,31
1611816051,1,32
1611816203,1,33
1611816311,1,34
1611816339,1,35
1611816716,1,36
1611817003,1,37
1611817311,1,38
1611817410,1,39
1611817425,1,40
1611817499,1,41
1611817540,1,42
1611817602,-1,41
1611817648,1,42
1611817707,-1,41
1611817744,1,42
1611817852,1,43
1611818465,1,44
1611818740,1,45
1611819219,1,46
1611819294,1,47
1611819666,1,48
1611819783,-1,47
1611820113,1,48
1611820355,1,49
1611820646,-1,48
1611820659,-1,47
